work_id,work_title,child_id,child_title
653,鬼滅の刃,2,鬼滅の刃,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/67/5/22675_1_8_8b.png?1553502608000
655,みだらな青ちゃんは勉強ができない,3529,みだらな青ちゃんは勉強ができない,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/72/6/22726_1_8_8b.png?1553650404000
656,消滅都市,781,消滅都市,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/72/0/23720_1_8_8b.png?1585276231000
657,なむあみだ仏っ！-蓮台 UTENA-,751,なむあみだ仏っ！-蓮台 UTENA-,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/68/8/22688_1_8_8b.png?1554166812000
658,青春ブタ野郎はゆめみる少女の夢を見ない,1655,青春ブタ野郎はゆめみる少女の夢を見ない,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/35/6/24356_1_8_8b.png?1603782007000
659,ストライクウィッチーズ 501部隊発進しますっ！,2936,ストライクウィッチーズ 501部隊発進しますっ！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/66/0/22660_1_8_8b.png?1551920488000
660,BAKUMATSUクライシス,2605,BAKUMATSUクライシス,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/69/1/22691_1_8_8b.png?1553495437000
661,八月のシンデレラナイン,4061,八月のシンデレラナイン,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/69/0/22690_1_8_8b.png?1551920457000
669,さらざんまい,408,さらざんまい,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/67/7/22677_1_8_8b.png?1554447634000
670,ぼくたちは勉強ができない,3492,ぼくたちは勉強ができない,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/68/1/22681_1_8_8b.png?1553495506000
673,ノブナガ先生の幼な妻,3625,ノブナガ先生の幼な妻,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/67/9/22679_1_8_8b.png?1553666502000
675,真夜中のオカルト公務員,313,真夜中のオカルト公務員,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/69/4/22694_1_8_8b.png?1554710462000
680,女子かう生,3088,女子かう生,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/69/7/22697_1_8_8b.png?1552879862000
681,超可動ガール1/6,782,超可動ガール1/6,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/68/9/22689_1_8_8b.png?1552879850000
685,川柳少女,3575,川柳少女,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/72/7/22727_1_8_8b.png?1553650427000
686,Fairy gone フェアリーゴーン,352,Fairy gone フェアリーゴーン,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/67/6/22676_1_8_8b.png?1568862072000
688,ジモトがジャパン,2673,ジモトがジャパン,""
691,えいがのおそ松さん,3048,えいがのおそ松さん,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/18/6/23186_1_8_8b.png?1575598144000
692,けだまのゴンじろー,3069,けだまのゴンじろー,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/70/1/22701_1_8_8b.png?1554366608000
696,KING OF PRISM -Shiny Seven Stars-,4541,KING OF PRISM -Shiny Seven Stars-,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/68/2/22682_1_8_8b.png?1553497395000
697,みるタイツ,3905,みるタイツ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/71/5/22715_1_8_8b.png?1552879873000
699,パウ・パトロール,231,パウ・パトロール,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/80/0/22800_1_8_8b.png?1579678207000
706,LAIDBACKERS-レイドバッカーズ-,1195,LAIDBACKERS-レイドバッカーズ-,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/76/1/22761_1_8_8b.png?1556002851000
711,バースデー・ワンダーランド,1345,バースデー・ワンダーランド,""
720,フリージ,3976,フリージ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/75/2/22752_1_8_8b.png?1555574465000
730,フレームアームズ・ガール～きゃっきゃうふふなワンダーランド～,1765,フレームアームズ・ガール～きゃっきゃうふふなワンダーランド～,""
731,異世界かるてっと,99,異世界かるてっと,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/69/5/22695_1_8_8b.png?1553495483000
736,劇場版 誰ガ為のアルケミスト,1080,劇場版 誰ガ為のアルケミスト,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/14/0/24140_1_8_8b.png?1596591545000
738,凹凸世界,1233,凹凸世界,""
744,海獣の子供,1705,海獣の子供,""
750,異世界チート魔術師,113,異世界チート魔術師,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/0/22850_1_8_8b.png?1562043600000
751,炎炎ノ消防隊,27,炎炎ノ消防隊,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/1/22851_1_8_8b.png?1562043600000
753,荒ぶる季節の乙女どもよ。,4497,荒ぶる季節の乙女どもよ。,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/69/6/22696_1_8_8b.png?1562043600000
754,通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか？,190,通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか？,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/9/22859_1_8_8b.png?1562209208000
755,グランベルム,589,グランベルム,""
756,ありふれた職業で世界最強,32,ありふれた職業で世界最強,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/83/4/22834_1_8_8b.png?1560306633000
758,魔王様、リトライ！,81,魔王様、リトライ！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/88/2/22882_1_8_8b.png?1562043600000
760,かつて神だった獣たちへ,666,かつて神だった獣たちへ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/32/2/24322_1_8_8b.png?1601379424000
762,彼方のアストラ,201,彼方のアストラ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/82/3/22823_1_8_8b.png?1560407408000
770,ソウナンですか？,4453,ソウナンですか？,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/82/5/22825_1_8_8b.png?1560747945000
771,とある科学の一方通行,156,とある科学の一方通行,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/86/0/22860_1_8_8b.png?1562043600000
773,可愛ければ変態でも好きになってくれますか？,3495,可愛ければ変態でも好きになってくれますか？,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/2/22852_1_8_8b.png?1562043600000
778,女子高生の無駄づかい,2883,女子高生の無駄づかい,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/5/22855_1_8_8b.png?1562043600000
781,ナカノヒトゲノム【実況中】,427,ナカノヒトゲノム【実況中】,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/82/7/22827_1_8_8b.png?1562043600000
783,ダンベル何キロ持てる？,2878,ダンベル何キロ持てる？,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/8/22858_1_8_8b.png?1562043600000
784,コップクラフト,393,コップクラフト,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/4/22854_1_8_8b.png?1562043600000
786,劇場版 Free!-Road to the World-夢,4157,劇場版 Free!-Road to the World-夢,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/29/6/24296_1_8_8b.png?1610094746000
787,ギヴン,3586,ギヴン,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/04/0/24040_1_8_8b.png?1594189886000
790,手品先輩,2917,手品先輩,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/82/6/22826_1_8_8b.png?1564387207000
791,まちカドまぞく,147,まちカドまぞく,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/86/4/22864_1_8_8b.png?1562043600000
798,トライナイツ,4106,トライナイツ,""
809,胡蝶綺 ～若き信長～,4372,胡蝶綺 ～若き信長～,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/82/4/22824_1_8_8b.png?1560132007000
817,ビジネスフィッシュ,3239,ビジネスフィッシュ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/86/6/22866_1_8_8b.png?1562043600000
823,まじもじるるも 完結編,1310,まじもじるるも 完結編,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/18/4/23184_1_8_8b.png?1577349007000
829,BEM,2454,BEM,""
830,うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。,296,うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/23/8/24238_1_8_8b.png?1599037372000
831,博多明太！ぴりからこちゃん,3972,博多明太！ぴりからこちゃん,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/87/4/22874_1_8_8b.png?1562043600000
839,俺を好きなのはお前だけかよ,3489,俺を好きなのはお前だけかよ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/98/5/22985_1_8_8b.png?1569382357000
840,旗揚！けものみち,254,旗揚！けものみち,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/98/8/22988_1_8_8b.png?1569308407000
841,厨病激発ボーイ,3049,厨病激発ボーイ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/99/2/22992_1_8_8b.png?1569308501000
842,七つの大罪 神々の逆鱗,83,七つの大罪 神々の逆鱗,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/02/9/23029_1_8_8b.png?1569308540000
843,超人高校生たちは異世界でも余裕で生き抜くようです！,114,超人高校生たちは異世界でも余裕で生き抜くようです！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/03/0/23030_1_8_8b.png?1568854882000
845,アイカツオンパレード！,4747,アイカツオンパレード！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/37/3/24373_1_8_8b.png?1604986382000
846,GRANBLUE FANTASY The Animation Season2,505,GRANBLUE FANTASY The Animation Season2,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/01/0/23010_1_8_8b.png?1569828608000
847,空の青さを知る人よ,4658,空の青さを知る人よ,""
850,ゾイドワイルド ZERO,591,ゾイドワイルド ZERO,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/04/7/23047_1_8_8b.png?1585540807000
851,アフリカのサラリーマン,478,アフリカのサラリーマン,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/99/3/22993_1_8_8b.png?1568769032000
856,放課後さいころ倶楽部,3902,放課後さいころ倶楽部,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/03/3/23033_1_8_8b.png?1568962807000
857,ちはやふる3,4022,ちはやふる3,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/02/8/23028_1_8_8b.png?1569902407000
858,本好きの下剋上 司書になるためには手段を選んでいられません,66,本好きの下剋上 司書になるためには手段を選んでいられません,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/00/9/23009_1_8_8b.png?1586023207000
859,PSYCHO-PASS サイコパス 3,399,PSYCHO-PASS サイコパス 3,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/31/9/24319_1_8_8b.png?1605063608000
861,神田川JET GIRLS,2405,神田川JET GIRLS,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/99/1/22991_1_8_8b.png?1569308455000
862,アズールレーン,388,アズールレーン,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/01/3/23013_1_8_8b.png?1569472233000
865,食戟のソーマ 神ノ皿,4450,食戟のソーマ 神ノ皿,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/02/3/23023_1_8_8b.png?1569308566000
866,ぼくたちは勉強ができない！,3511,ぼくたちは勉強ができない！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/99/8/22998_1_8_8b.png?1568684779000
868,耐え子の日常,3320,耐え子の日常,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/74/4/23744_1_8_8b.png?1584959457000
873,アサシンズプライド,325,アサシンズプライド,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/38/3/24383_1_8_8b.png?1606446353000
874,ゆるゆり,2927,ゆるゆり,https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/40/6/10406_1_8_8b.png?1551183311000
875,Fate/Grand Order -絶対魔獣戦線バビロニア-,96,Fate/Grand Order -絶対魔獣戦線バビロニア-,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/97/4/22974_1_8_8b.png?1578380408000
876,ソードアート・オンライン アリシゼーション War of Underworld,31,ソードアート・オンライン アリシゼーション War of Underworld,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/98/2/22982_1_8_8b.png?1585533680000
878,ぬるぺた,3157,ぬるぺた,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/98/1/22981_1_8_8b.png?1567994502000
880,Re:ゼロから始める異世界生活 氷結の絆,447,Re:ゼロから始める異世界生活 氷結の絆,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/98/0/23980_1_8_8b.png?1589765408000
882,私、能力は平均値でって言ったよね！,277,私、能力は平均値でって言ったよね！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/41/7/24417_1_8_8b.png?1606275009000
884,魔入りました！入間くん,91,魔入りました！入間くん,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/99/7/22997_1_8_8b.png?1568184575000
885,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,377,警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/98/9/22989_1_8_8b.png?1568769106000
888,あひるの空,4003,あひるの空,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/04/6/23046_1_8_8b.png?1569391207000
889,歌舞伎町シャーロック,2926,歌舞伎町シャーロック,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/98/6/22986_1_8_8b.png?1569308479000
890,星合の空,4058,星合の空,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/88/8/22888_1_8_8b.png?1568862217000
903,天華百剣 ～めいじ館へようこそ！～,1050,天華百剣 ～めいじ館へようこそ！～,""
913,嫌な顔されながらおパンツ見せてもらいたい2,3112,嫌な顔されながらおパンツ見せてもらいたい2,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/19/3/23193_1_8_8b.png?1579482109000
914,通霊姫,1015,通霊姫,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/22/2/23222_1_8_8b.png?1579593683000
932,ストライクウィッチーズ 劇場版 501部隊発進しますっ！,3184,ストライクウィッチーズ 劇場版 501部隊発進しますっ！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/23/7/23237_1_8_8b.png?1579482180000
934,浦島坂田船の日常,3946,浦島坂田船の日常,""
937,ガンダムビルドダイバーズRe:RISE,375,ガンダムビルドダイバーズRe:RISE,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/88/6/23886_1_8_8b.png?1584605008000
938,BLACKFOX,1174,BLACKFOX,""
939,真・中華一番！,2307,真・中華一番！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/01/6/23016_1_8_8b.png?1607563985000
941,映画 すみっコぐらし とびだす絵本とひみつのコ,1693,映画 すみっコぐらし とびだす絵本とひみつのコ,""
942,ACTORS -Songs Connection-,4635,ACTORS -Songs Connection-,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/02/5/23025_1_8_8b.png?1568696479000
943,フラグタイム,1096,フラグタイム,""
944,ファンタシースターオンライン2 エピソード・オラクル,351,ファンタシースターオンライン2 エピソード・オラクル,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/02/4/23024_1_8_8b.png?1569382208000
948,ばなにゃ ふしぎななかまたち,3347,ばなにゃ ふしぎななかまたち,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/02/7/23027_1_8_8b.png?1583747201000
949,エッグカー,1303,エッグカー,""
950,GO!GO!アトム,1093,GO!GO!アトム,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/88/2/23882_1_8_8b.png?1584338638000
957,カードキャプターさくら クリアカード編,2219,カードキャプターさくら クリアカード編,""
958,宇宙よりも遠い場所,4449,宇宙よりも遠い場所,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/94/9/21949_1_8_8b.png?1551347707000
960,グランクレスト戦記,144,グランクレスト戦記,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/93/3/21933_1_8_8b.png?1551347478000
961,さよならの朝に約束の花をかざろう,1559,さよならの朝に約束の花をかざろう,""
963,デスマーチからはじまる異世界狂想曲,42,デスマーチからはじまる異世界狂想曲,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/97/2/21972_1_8_8b.png?1551349993000
964,りゅうおうのおしごと！,4020,りゅうおうのおしごと！,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/95/3/21953_1_8_8b.png?1551351153000
967,ゆるキャン△,3881,ゆるキャン△,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/92/8/21928_1_8_8b.png?1552444916000
969,ハクメイとミコチ,518,ハクメイとミコチ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/86/9/22869_1_8_8b.png?1560493807000
970,ダーリン・イン・ザ・フランキス,1797,ダーリン・イン・ザ・フランキス,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/95/0/21950_1_8_8b.png?1551348933000
971,サンリオ男子,4586,サンリオ男子,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/94/1/21941_1_8_8b.png?1551346728000
972,刀使ノ巫女,2212,刀使ノ巫女,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/94/3/21943_1_8_8b.png?1551420553000
973,三ツ星カラーズ,3908,三ツ星カラーズ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/94/4/21944_1_8_8b.png?1551348845000
974,弱虫ペダル GLORY LINE,4010,弱虫ペダル GLORY LINE,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/94/7/21947_1_8_8b.png?1551352473000
976,オーバーロードⅡ,25,オーバーロードⅡ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/93/6/21936_1_8_8b.png?1552447633000
979,バジリスク ～桜花忍法帖～,2308,バジリスク ～桜花忍法帖～,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/95/1/21951_1_8_8b.png?1551352612000
980,衛宮さんちの今日のごはん,3883,衛宮さんちの今日のごはん,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/98/9/21989_1_8_8b.png?1551348083000
985,たくのみ。,2946,たくのみ。,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/95/7/21957_1_8_8b.png?1551351000000
986,七つの美徳,1196,七つの美徳,https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/16/9/22169_1_8_8b.png?1551347491000
988,博多豚骨ラーメンズ,4241,博多豚骨ラーメンズ,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/94/5/21945_1_8_8b.png?1551348181000
990,アイドリッシュセブン,4487,アイドリッシュセブン,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/90/5/21905_1_8_8b.png?1551350581000
991,映画 中二病でも恋がしたい！ -Take On Me-,3699,映画 中二病でも恋がしたい！ -Take On Me-,https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/44/4/23444_1_8_8b.png?1580720926000
992,ラーメン大好き小泉さん,4458,ラーメン大好き小泉さん,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/94/8/21948_1_8_8b.png?1551350624000
996,ポプテピピック,2895,ポプテピピック,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/92/9/21929_1_8_8b.png?1551349256000
997,スロウスタート,3897,スロウスタート,""
998,ミイラの飼い方,401,ミイラの飼い方,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/95/5/21955_1_8_8b.png?1551348073000
1003,刻刻,886,刻刻,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/35/9/24359_1_8_8b.png?1603692368000
1005,ダメプリ ANIME CARAVAN,783,ダメプリ ANIME CARAVAN,https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/91/6/21916_1_8_8b.png?1551349828000
